Week_Start_Date,MMWR_week,Country_Region,Population,Density (P/Km²),Confirmed,Deaths,Recovered,Active
2020-11-09,46,Belgium,11589623,383,3638672.0,97256.0,91430.0,3455282.0
2020-11-09,46,Belize,397628,17,32119.0,557.0,17525.0,14037.0
2020-11-09,46,Benin,12123200,108,19782.0,301.0,17605.0,1876.0
2020-11-09,46,Bhutan,771608,20,2580.0,0.0,2431.0,149.0
2020-11-09,46,Bolivia,11673021,11,1000386.0,61778.0,812405.0,126203.0
2020-11-09,46,Bosnia and Herzegovina,3280819,64,475782.0,12217.0,235400.0,228165.0
2020-11-09,46,Botswana,2351627,4,56405.0,189.0,38838.0,17378.0
2020-11-09,46,Brazil,212559417,25,40425983.0,1149272.0,36658306.0,2618405.0
2020-11-09,46,Brunei,437479,83,1036.0,21.0,1014.0,1.0
2020-11-09,46,Bulgaria,6948445,64,631001.0,13766.0,191832.0,425403.0
2020-11-09,46,Burkina Faso,20903273,76,18220.0,472.0,16898.0,850.0
2020-11-09,46,Burma,54409800,83,459006.0,10549.0,346216.0,102241.0
2020-11-09,46,Burundi,11890784,463,4351.0,7.0,3843.0,501.0
2020-11-09,46,Cabo Verde,555987,138,67515.0,712.0,62732.0,4071.0
2020-11-09,46,Cambodia,16718965,95,2108.0,0.0,2019.0,89.0
2020-11-09,46,Cameroon,26545863,56,157789.0,3031.0,150570.0,4188.0
2020-11-09,46,Canada,37742154,4,2000169.0,75722.0,1615633.0,308821.0
2020-11-09,46,Central African Republic,4829767,8,34220.0,436.0,13468.0,20316.0
2020-11-09,46,Chad,16425864,13,11032.0,698.0,9972.0,362.0
2020-11-09,46,Chile,19116201,26,3687007.0,102865.0,3518430.0,65719.0
2020-11-09,46,China,1439323776,153,604166.0,32438.0,568878.0,2850.0
2020-11-09,46,Colombia,50882891,46,8216835.0,234434.0,7471869.0,433461.0
2020-11-09,46,Comoros,869601,467,4007.0,49.0,3796.0,162.0
2020-11-09,46,Congo (Brazzaville),5518087,16,38061.0,644.0,27209.0,10208.0
2020-11-09,46,Congo (Kinshasa),89561403,40,81810.0,2222.0,76922.0,2666.0
2020-11-09,46,Costa Rica,5094118,100,845429.0,10662.0,518504.0,316263.0
2020-11-09,46,Croatia,4105267,73,532809.0,6538.0,414182.0,112089.0
2020-11-09,46,Cuba,11326616,106,52356.0,914.0,48265.0,3177.0
2020-11-09,46,Cyprus,1207359,131,46583.0,240.0,13591.0,32752.0
2020-11-09,46,Czechia,10708981,139,3104916.0,39868.0,2073479.0,991569.0
2020-11-09,46,Denmark,5792202,137,416582.0,5278.0,315459.0,95845.0
2020-11-09,46,Djibouti,988000,43,39471.0,427.0,38552.0,492.0
2020-11-09,46,Dominica,71986,96,466.0,0.0,275.0,191.0
2020-11-09,46,Dominican Republic,10847910,225,924138.0,15929.0,764179.0,144030.0
2020-11-09,46,Ecuador,17643054,71,1243719.0,90536.0,1090375.0,62808.0
2020-11-09,46,Egypt,102334404,103,770685.0,44920.0,705240.0,20525.0
2020-11-09,46,El Salvador,6486205,313,250376.0,7202.0,223691.0,19483.0
2020-11-09,46,Equatorial Guinea,1402985,50,35712.0,595.0,34802.0,315.0
2020-11-09,46,Eritrea,3546421,35,3445.0,0.0,3090.0,355.0
2020-11-09,46,Estonia,1326535,31,48212.0,545.0,31255.0,16412.0
2020-11-09,46,Eswatini,1160164,67,42405.0,824.0,40265.0,1316.0
2020-11-09,46,Ethiopia,114963588,115,709082.0,10858.0,439103.0,259121.0
2020-11-09,46,Fiji,896445,49,243.0,14.0,222.0,7.0
2020-11-09,46,Finland,5540720,18,130156.0,2563.0,95400.0,32193.0
2020-11-09,46,France,65273511,119,13290904.0,295110.0,968101.0,12023569.0
2020-11-09,46,Gabon,2225734,9,63340.0,402.0,62459.0,479.0
2020-11-09,46,Gambia,2416668,239,25888.0,854.0,24886.0,148.0
2020-11-09,46,Georgia,3989167,57,490062.0,4193.0,370658.0,115211.0
2020-11-09,46,Germany,83783942,240,5293537.0,84887.0,3317358.0,1891292.0
2020-11-09,46,Ghana,31072940,137,347922.0,2242.0,336194.0,9486.0
2020-11-09,46,Greece,10423054,81,465105.0,6697.0,161518.0,296890.0
2020-11-09,46,Grenada,112523,331,224.0,0.0,189.0,35.0
2020-11-09,46,Guatemala,17915568,167,793570.0,27090.0,721692.0,44788.0
2020-11-09,46,Guinea,13132795,53,87729.0,519.0,76573.0,10637.0
2020-11-09,46,Guinea-Bissau,1968001,70,16933.0,301.0,15785.0,847.0
2020-11-09,46,Guyana,786552,4,32675.0,960.0,25541.0,6174.0
2020-11-09,46,Haiti,11402528,414,64090.0,1624.0,53788.0,8678.0
2020-11-09,46,Holy See,801,2003,189.0,0.0,105.0,84.0
2020-11-09,46,Honduras,9904607,89,711750.0,19611.0,308174.0,383965.0
2020-11-09,46,Hong Kong,7496981,7140,37944.0,755.0,36186.0,1003.0
2020-11-09,46,Hungary,9660351,107,892920.0,19540.0,204383.0,668997.0
2020-11-09,46,Iceland,341243,3,36062.0,171.0,32494.0,3397.0
2020-11-09,46,India,1380004385,464,61073637.0,900312.0,56774149.0,3399176.0
2020-11-09,46,Indonesia,273523615,151,3173181.0,104615.0,2674252.0,394314.0
2020-11-09,46,Iran,83992949,52,5087805.0,280845.0,3792213.0,1014747.0
2020-11-09,46,Iraq,40222493,93,3577920.0,80699.0,3075904.0,421317.0
2020-11-09,46,Ireland,4937786,72,466955.0,13770.0,163548.0,289637.0
2020-11-09,46,Israel,8655535,400,2254105.0,18937.0,2178610.0,56558.0
2020-11-09,46,Italy,60461826,206,7481045.0,304673.0,2699665.0,4476707.0
2020-11-09,46,Jamaica,2961167,273,67717.0,1582.0,35621.0,30514.0
2020-11-09,46,Japan,126476461,347,796428.0,12978.0,686071.0,97379.0
2020-11-09,46,Jordan,10203134,115,915993.0,10789.0,66937.0,838267.0
2020-11-09,46,Kazakhstan,18776707,7,834207.0,13209.0,763008.0,57990.0
2020-11-09,46,Kenya,53771296,94,468070.0,8392.0,308930.0,150748.0
2020-11-09,46,Kuwait,4270571,240,943781.0,5799.0,878799.0,59183.0
2020-11-09,46,Kyrgyzstan,6524195,34,455387.0,8345.0,391708.0,55334.0
2020-11-09,46,Laos,7275560,32,168.0,0.0,161.0,7.0
2020-11-09,46,Latvia,1886198,30,65425.0,776.0,10468.0,54181.0
2020-11-09,46,Lebanon,6825445,667,704098.0,5438.0,392310.0,306350.0
2020-11-09,46,Lesotho,2142249,71,14168.0,308.0,7279.0,6581.0
2020-11-09,46,Liberia,5057681,53,10338.0,574.0,9185.0,579.0
2020-11-09,46,Libya,6871292,4,500597.0,6863.0,297744.0,195990.0
2020-11-09,46,Liechtenstein,38128,238,6312.0,31.0,4473.0,1808.0
2020-11-09,46,Lithuania,2722289,43,210693.0,1706.0,48176.0,160811.0
2020-11-09,46,Luxembourg,625978,242,173658.0,1457.0,103183.0,69018.0
2020-11-09,46,Macau,649335,21645,322.0,0.0,322.0,0.0
2020-11-09,46,Madagascar,27691018,48,120648.0,1744.0,115688.0,3216.0
2020-11-09,46,Malawi,19129952,203,41710.0,1295.0,37625.0,2790.0
2020-11-09,46,Malaysia,32365999,99,308615.0,2118.0,224551.0,81946.0
2020-11-09,46,Maldives,540544,1802,84653.0,289.0,78533.0,5831.0
2020-11-09,46,Mali,20250833,17,26576.0,969.0,20381.0,5226.0
2020-11-09,46,Malta,441543,1380,53569.0,619.0,38356.0,14594.0
2020-11-09,46,Marshall Islands,59190,329,7.0,0.0,3.0,4.0
2020-11-09,46,Mauritania,4649658,5,55298.0,1155.0,52535.0,1608.0
2020-11-09,46,Mauritius,1271768,626,3245.0,70.0,2962.0,213.0
2020-11-09,46,Mexico,128932753,66,6931536.0,678780.0,5446153.0,806603.0
2020-11-09,46,Moldova,4033963,123,602426.0,13773.0,470587.0,118066.0
2020-11-09,46,Monaco,39242,26337,3691.0,14.0,2867.0,810.0
2020-11-09,46,Mongolia,3278290,2,2843.0,0.0,2252.0,591.0
2020-11-09,46,Montenegro,628066,47,178108.0,2564.0,117239.0,58305.0
2020-11-09,46,Morocco,36910560,83,1936287.0,31964.0,1580201.0,324122.0
2020-11-09,46,Mozambique,31255435,40,98815.0,739.0,84748.0,13328.0
2020-11-09,46,Namibia,2540905,3,93459.0,951.0,84638.0,7870.0
2020-11-09,46,Nepal,29136808,203,1427783.0,8275.0,1159327.0,260181.0
2020-11-09,46,Netherlands,17134872,508,3064797.0,58489.0,44248.0,2962060.0
2020-11-09,46,New Zealand,4822233,18,13961.0,175.0,13405.0,381.0
2020-11-09,46,Nicaragua,6624554,55,39557.0,1105.0,29575.0,8877.0
2020-11-09,46,Niger,24206644,19,8944.0,485.0,8016.0,443.0
2020-11-09,46,Nigeria,206139589,226,452792.0,8131.0,424967.0,19694.0
2020-11-09,46,North Macedonia,2083374,83,305882.0,8641.0,180918.0,116323.0
2020-11-09,46,Norway,5421241,15,189735.0,2028.0,83041.0,98036.0
2020-11-09,46,Oman,5106626,16,835288.0,9263.0,769177.0,56848.0
2020-11-09,46,Pakistan,220892340,287,2467345.0,49578.0,2251371.0,166396.0
2020-11-09,46,Panama,4314767,58,1003889.0,19874.0,854181.0,129834.0
2020-11-09,46,Papua New Guinea,8947024,20,4198.0,49.0,4101.0,48.0
2020-11-09,46,Paraguay,7132538,18,488235.0,10805.0,349920.0,127510.0
2020-11-09,46,Peru,32971854,26,6497083.0,245195.0,5973562.0,278326.0
2020-11-09,46,Philippines,109581078,368,2821322.0,54114.0,2548637.0,218571.0
2020-11-09,46,Poland,37846611,124,4491676.0,64197.0,1791834.0,2635645.0
2020-11-09,46,Portugal,10196709,111,1394071.0,22200.0,797968.0,573903.0
2020-11-09,46,Qatar,2881053,248,945837.0,1634.0,925019.0,19184.0
2020-11-09,46,Romania,19237691,84,2336807.0,59517.0,1575894.0,701396.0
2020-11-09,46,Russia,145934462,9,12914162.0,222103.0,9648577.0,3043482.0
2020-11-09,46,Rwanda,12952218,525,37346.0,289.0,34864.0,2193.0
2020-11-09,46,Saint Lucia,183627,301,1063.0,11.0,280.0,772.0
2020-11-09,46,San Marino,33931,566,8367.0,294.0,5956.0,2117.0
2020-11-09,46,Saudi Arabia,34813871,16,2465254.0,39253.0,2373704.0,52297.0
2020-11-09,46,Senegal,16743927,87,110237.0,2285.0,107710.0,242.0
2020-11-09,46,Serbia,8737371,100,518060.0,6677.0,0.0,511383.0
2020-11-09,46,Seychelles,98347,214,1114.0,0.0,1093.0,21.0
2020-11-09,46,Sierra Leone,7976983,111,16715.0,518.0,12707.0,3490.0
2020-11-09,46,Singapore,5850342,8358,406679.0,196.0,406014.0,469.0
2020-11-09,46,Slovakia,5459642,114,570278.0,3145.0,175018.0,392115.0
2020-11-09,46,Slovenia,2078938,103,353700.0,4800.0,206348.0,142552.0
2020-11-09,46,Solomon Islands,686884,25,112.0,0.0,35.0,77.0
2020-11-09,46,Somalia,15893222,25,30107.0,749.0,23144.0,6214.0
2020-11-09,46,South Africa,59308690,49,5213056.0,140483.0,4820186.0,252387.0
2020-11-09,46,South Korea,51269185,527,197180.0,3426.0,178453.0,15301.0
2020-11-09,46,South Sudan,11193725,18,20826.0,413.0,9030.0,11383.0
2020-11-09,46,Spain,46754778,94,9993138.0,281563.0,1052632.0,8658943.0
2020-11-09,46,Sri Lanka,21413249,341,110134.0,335.0,73103.0,36696.0
2020-11-09,46,Sudan,43849260,25,100485.0,7812.0,66685.0,25988.0
2020-11-09,46,Suriname,586632,4,36817.0,795.0,35891.0,131.0
2020-11-09,46,Sweden,10099265,25,1178838.0,42775.0,0.0,1136063.0
2020-11-09,46,Switzerland,8654622,219,1729697.0,22279.0,903900.0,803518.0
2020-11-09,46,Syria,17500658,95,45392.0,2331.0,17909.0,25152.0
2020-11-09,46,Taiwan,23816775,673,4130.0,49.0,3718.0,363.0
2020-11-09,46,Tajikistan,9537645,68,80462.0,590.0,75939.0,3933.0
2020-11-09,46,Tanzania,59734218,67,3563.0,147.0,1281.0,2135.0
2020-11-09,46,Thailand,69799978,137,27019.0,420.0,25888.0,711.0
2020-11-09,46,Timor-Leste,1318445,89,210.0,0.0,205.0,5.0
2020-11-09,46,Togo,8278724,152,18232.0,415.0,12767.0,5050.0
2020-11-09,46,Trinidad and Tobago,1399488,273,41700.0,779.0,37160.0,3761.0
2020-11-09,46,Tunisia,11818619,76,532601.0,15010.0,360795.0,156796.0
2020-11-09,46,Turkey,84339067,110,2836410.0,78660.0,2427763.0,329987.0
2020-11-09,46,US,331002651,36,74003703.0,1699388.0,28357623.0,43947075.0
2020-11-09,46,Uganda,45741007,229,106699.0,981.0,55645.0,50073.0
2020-11-09,46,Ukraine,43733762,75,3616809.0,65780.0,1654304.0,1896725.0
2020-11-09,46,United Arab Emirates,9890402,118,1027449.0,3662.0,988013.0,35774.0
2020-11-09,46,United Kingdom,67886011,281,9049680.0,355947.0,21373.0,8672360.0
2020-11-09,46,Uruguay,3473730,20,26545.0,443.0,21751.0,4351.0
2020-11-09,46,Uzbekistan,33469203,79,486995.0,4146.0,467527.0,15322.0
2020-11-09,46,Vanuatu,307145,25,6.0,0.0,0.0,6.0
2020-11-09,46,Venezuela,28435940,32,673210.0,5886.0,638070.0,29254.0
2020-11-09,46,Vietnam,97338579,314,8748.0,245.0,7661.0,842.0
2020-11-09,46,Western Sahara,597339,2,70.0,7.0,56.0,7.0
2020-11-09,46,Yemen,29825964,56,14500.0,4235.0,9758.0,507.0
2020-11-09,46,Zambia,18383955,25,119373.0,2452.0,112610.0,4311.0
2020-11-09,46,Zimbabwe,14862924,38,60914.0,1790.0,56451.0,2673.0
2020-11-16,47,Afghanistan,38928346,60,308762.0,11582.0,247668.0,49512.0
2020-11-16,47,Albania,2877797,105,214434.0,4627.0,102404.0,107403.0
2020-11-16,47,Algeria,43851044,18,501852.0,15547.0,328142.0,158163.0
2020-11-16,47,Andorra,77265,164,42554.0,532.0,35864.0,6158.0
2020-11-16,47,Angola,32866272,26,98662.0,2324.0,48526.0,47812.0
2020-11-16,47,Antigua and Barbuda,97929,223,963.0,28.0,891.0,44.0
2020-11-16,47,Argentina,45195774,17,9431750.0,255406.0,8173381.0,1002963.0
2020-11-16,47,Armenia,2963243,104,853903.0,13091.0,600338.0,240474.0
2020-11-16,47,Australia,25499884,3,194573.0,6349.0,178592.0,9632.0
2020-11-16,47,Austria,9006398,109,1598082.0,14942.0,1046931.0,536209.0
2020-11-16,47,Azerbaijan,10139177,123,591787.0,7390.0,417178.0,167219.0
2020-11-16,47,Bahamas,393244,39,51414.0,1141.0,38560.0,11713.0
2020-11-16,47,Bahrain,1701575,2239,597152.0,2362.0,582773.0,12017.0
2020-11-16,47,Bangladesh,164689383,1265,3087166.0,44109.0,2496762.0,546295.0
2020-11-16,47,Barbados,287375,668,1772.0,49.0,1679.0,44.0
2020-11-16,47,Belarus,9449323,47,836826.0,7520.0,698392.0,130914.0
2020-11-16,47,Belgium,11589623,383,3843890.0,106168.0,0.0,3737722.0
2020-11-16,47,Belize,397628,17,35128.0,727.0,19093.0,15308.0
2020-11-16,47,Benin,12123200,108,20348.0,301.0,18053.0,1994.0
2020-11-16,47,Bhutan,771608,20,2650.0,0.0,2503.0,147.0
2020-11-16,47,Bolivia,11673021,11,1005923.0,62200.0,829814.0,113909.0
2020-11-16,47,Bosnia and Herzegovina,3280819,64,536276.0,14988.0,287175.0,234113.0
2020-11-16,47,Botswana,2351627,4,65685.0,214.0,49587.0,15884.0
2020-11-16,47,Brazil,212559417,25,41860189.0,1175014.0,37809306.0,2875869.0
2020-11-16,47,Brunei,437479,83,1036.0,21.0,1015.0,0.0
2020-11-16,47,Bulgaria,6948445,64,794274.0,18352.0,234324.0,541598.0
2020-11-16,47,Burkina Faso,20903273,76,18784.0,476.0,17385.0,923.0
2020-11-16,47,Burma,54409800,83,523603.0,11706.0,391008.0,120889.0
2020-11-16,47,Burundi,11890784,463,4510.0,7.0,3973.0,530.0
2020-11-16,47,Cabo Verde,555987,138,70544.0,726.0,66870.0,2948.0
2020-11-16,47,Cambodia,16718965,95,2132.0,0.0,2049.0,83.0
2020-11-16,47,Cameroon,26545863,56,162596.0,3039.0,153238.0,6319.0
2020-11-16,47,Canada,37742154,4,2235930.0,79105.0,1800416.0,356416.0
2020-11-16,47,Central African Republic,4829767,8,34340.0,441.0,13468.0,20431.0
2020-11-16,47,Chad,16425864,13,11348.0,707.0,10221.0,420.0
2020-11-16,47,Chile,19116201,26,3754152.0,104700.0,3583740.0,65719.0
2020-11-16,47,China,1439323776,153,604795.0,32438.0,570087.0,2270.0
2020-11-16,47,Colombia,50882891,46,8582192.0,243248.0,7922782.0,416162.0
2020-11-16,47,Comoros,869601,467,4137.0,49.0,3935.0,153.0
2020-11-16,47,Congo (Brazzaville),5518087,16,39073.0,648.0,27209.0,11216.0
2020-11-16,47,Congo (Kinshasa),89561403,40,84120.0,2267.0,78551.0,3302.0
2020-11-16,47,Costa Rica,5094118,100,893679.0,11155.0,549927.0,332597.0
2020-11-16,47,Croatia,4105267,73,658542.0,8460.0,527050.0,123032.0
2020-11-16,47,Cuba,11326616,106,54142.0,919.0,50472.0,2751.0
2020-11-16,47,Cyprus,1207359,131,55798.0,292.0,14249.0,41257.0
2020-11-16,47,Czechia,10708981,139,3362907.0,47900.0,2624801.0,690206.0
2020-11-16,47,Denmark,5792202,137,472892.0,5418.0,369089.0,98385.0
2020-11-16,47,Djibouti,988000,43,39616.0,427.0,38847.0,342.0
2020-11-16,47,Dominica,71986,96,484.0,0.0,315.0,169.0
2020-11-16,47,Dominican Republic,10847910,225,953204.0,16094.0,779863.0,157247.0
2020-11-16,47,Ecuador,17643054,71,1281635.0,91601.0,1127843.0,62191.0
2020-11-16,47,Egypt,102334404,103,783882.0,45553.0,710801.0,27528.0
2020-11-16,47,El Salvador,6486205,313,259474.0,7425.0,235667.0,16382.0
2020-11-16,47,Equatorial Guinea,1402985,50,35848.0,595.0,34823.0,430.0
2020-11-16,47,Eritrea,3546421,35,3710.0,0.0,3211.0,499.0
2020-11-16,47,Estonia,1326535,31,61075.0,598.0,36766.0,23711.0
2020-11-16,47,Eswatini,1160164,67,43138.0,834.0,40806.0,1498.0
2020-11-16,47,Ethiopia,114963588,115,730822.0,11280.0,454549.0,264993.0
2020-11-16,47,Fiji,896445,49,245.0,14.0,226.0,5.0
2020-11-16,47,Finland,5540720,18,142889.0,2615.0,104500.0,35774.0
2020-11-16,47,France,65273511,119,14910835.0,331182.0,1069019.0,13511037.0
2020-11-16,47,Gabon,2225734,9,63761.0,410.0,62764.0,587.0
2020-11-16,47,Gambia,2416668,239,25978.0,856.0,25047.0,75.0
2020-11-16,47,Georgia,3989167,57,653550.0,5976.0,524919.0,122655.0
2020-11-16,47,Germany,83783942,240,6194767.0,95161.0,3985291.0,2114315.0
2020-11-16,47,Ghana,31072940,137,354062.0,2261.0,342854.0,8947.0
2020-11-16,47,Greece,10423054,81,592075.0,9604.0,161518.0,420953.0
2020-11-16,47,Grenada,112523,331,261.0,0.0,208.0,53.0
2020-11-16,47,Guatemala,17915568,167,819012.0,28160.0,743533.0,47319.0
2020-11-16,47,Guinea,13132795,53,89071.0,525.0,81482.0,7064.0
2020-11-16,47,Guinea-Bissau,1968001,70,16943.0,301.0,15940.0,702.0
2020-11-16,47,Guyana,786552,4,34905.0,993.0,27669.0,6243.0
2020-11-16,47,Haiti,11402528,414,64417.0,1624.0,54823.0,7970.0
2020-11-16,47,Holy See,801,2003,189.0,0.0,105.0,84.0
2020-11-16,47,Honduras,9904607,89,726124.0,19923.0,318402.0,387799.0
2020-11-16,47,Hong Kong,7496981,7140,38611.0,756.0,36613.0,1242.0
2020-11-16,47,Hungary,9660351,107,1129342.0,24380.0,261195.0,843767.0
2020-11-16,47,Iceland,341243,3,36674.0,178.0,34693.0,1803.0
2020-11-16,47,India,1380004385,464,63035564.0,924927.0,58998575.0,3112062.0
2020-11-16,47,Indonesia,273523615,151,3386627.0,109128.0,2845733.0,431766.0
2020-11-16,47,Iran,83992949,52,5704651.0,303823.0,4084766.0,1316062.0
2020-11-16,47,Iraq,40222493,93,3702768.0,82859.0,3204142.0,415767.0
2020-11-16,47,Ireland,4937786,72,485979.0,14058.0,163548.0,308373.0
2020-11-16,47,Israel,8655535,400,2288735.0,19252.0,2211594.0,57889.0
2020-11-16,47,Italy,60461826,206,9159999.0,334937.0,3493760.0,5331302.0
2020-11-16,47,Jamaica,2961167,273,70670.0,1640.0,37862.0,31168.0
2020-11-16,47,Japan,126476461,347,882330.0,13411.0,744274.0,124645.0
2020-11-16,47,Jordan,10203134,115,1174778.0,14298.0,621959.0,538521.0
2020-11-16,47,Kazakhstan,18776707,7,867331.0,13523.0,780865.0,72943.0
2020-11-16,47,Kenya,53771296,94,518333.0,9327.0,347885.0,161121.0
2020-11-16,47,Kuwait,4270571,240,971471.0,5996.0,912507.0,52968.0
2020-11-16,47,Kyrgyzstan,6524195,34,478094.0,8520.0,415177.0,54397.0
2020-11-16,47,Laos,7275560,32,174.0,0.0,161.0,13.0
2020-11-16,47,Latvia,1886198,30,82594.0,988.0,10935.0,70671.0
2020-11-16,47,Lebanon,6825445,667,781796.0,6064.0,448077.0,327655.0
2020-11-16,47,Lesotho,2142249,71,14453.0,308.0,8653.0,5492.0
2020-11-16,47,Liberia,5057681,53,10744.0,574.0,9288.0,882.0
2020-11-16,47,Libya,6871292,4,532170.0,7406.0,327112.0,197652.0
2020-11-16,47,Liechtenstein,38128,238,7429.0,55.0,5914.0,1460.0
2020-11-16,47,Lithuania,2722289,43,286633.0,2365.0,68130.0,216138.0
2020-11-16,47,Luxembourg,625978,242,202039.0,1758.0,133535.0,66746.0
2020-11-16,47,Macau,649335,21645,322.0,0.0,322.0,0.0
2020-11-16,47,Madagascar,27691018,48,121201.0,1751.0,116209.0,3241.0
2020-11-16,47,Malawi,19129952,203,41952.0,1295.0,37994.0,2663.0
2020-11-16,47,Malaysia,32365999,99,361412.0,2275.0,268794.0,90343.0
2020-11-16,47,Maldives,540544,1802,87237.0,315.0,80240.0,6682.0
2020-11-16,47,Mali,20250833,17,28684.0,996.0,20956.0,6732.0
2020-11-16,47,Malta,441543,1380,59791.0,736.0,44047.0,15008.0
2020-11-16,47,Marshall Islands,59190,329,25.0,0.0,7.0,18.0
2020-11-16,47,Mauritania,4649658,5,56316.0,1172.0,52917.0,2227.0
2020-11-16,47,Mauritius,1271768,626,3452.0,70.0,3027.0,355.0
2020-11-16,47,Mexico,128932753,66,7148976.0,700841.0,5361097.0,1087038.0
2020-11-16,47,Moldova,4033963,123,657248.0,14642.0,529240.0,113366.0
2020-11-16,47,Monaco,39242,26337,3987.0,20.0,3436.0,531.0
2020-11-16,47,Mongolia,3278290,2,3775.0,0.0,2335.0,1440.0
2020-11-16,47,Montenegro,628066,47,206567.0,2937.0,130664.0,72966.0
2020-11-16,47,Morocco,36910560,83,2178505.0,35639.0,1801676.0,341190.0
2020-11-16,47,Mozambique,31255435,40,103327.0,841.0,90203.0,12283.0
2020-11-16,47,Namibia,2540905,3,95781.0,992.0,91942.0,2847.0
2020-11-16,47,Nepal,29136808,203,1506297.0,8936.0,1307375.0,189986.0
2020-11-16,47,Netherlands,17134872,508,3327345.0,61721.0,45953.0,3219671.0
2020-11-16,47,New Zealand,4822233,18,14113.0,175.0,13592.0,346.0
2020-11-16,47,Nicaragua,6624554,55,40011.0,1112.0,29575.0,9324.0
2020-11-16,47,Niger,24206644,19,9368.0,490.0,8084.0,794.0
2020-11-16,47,Nigeria,206139589,226,460887.0,8152.0,431271.0,21464.0
2020-11-16,47,North Macedonia,2083374,83,358300.0,10001.0,211213.0,137086.0
2020-11-16,47,Norway,5421241,15,217890.0,2115.0,125986.0,90869.0
2020-11-16,47,Oman,5106626,16,848726.0,9535.0,785393.0,53798.0
2020-11-16,47,Pakistan,220892340,287,2581664.0,52193.0,2294482.0,234989.0
2020-11-16,47,Panama,4314767,58,1057959.0,20438.0,919128.0,118393.0
2020-11-16,47,Papua New Guinea,8947024,20,4224.0,49.0,4102.0,73.0
2020-11-16,47,Paraguay,7132538,18,520481.0,11431.0,371607.0,137443.0
2020-11-16,47,Peru,32971854,26,6595220.0,247680.0,6096437.0,251103.0
2020-11-16,47,Philippines,109581078,368,2896556.0,55884.0,2635785.0,204887.0
2020-11-16,47,Poland,37846611,124,5580417.0,84498.0,2547919.0,2948000.0
2020-11-16,47,Portugal,10196709,111,1701046.0,25841.0,1108524.0,566681.0
2020-11-16,47,Qatar,2881053,248,956519.0,1646.0,935687.0,19186.0
2020-11-16,47,Romania,19237691,84,2750856.0,67080.0,1891988.0,791788.0
2020-11-16,47,Russia,145934462,9,14004664.0,241656.0,10600299.0,3162709.0
2020-11-16,47,Rwanda,12952218,525,38984.0,322.0,35722.0,2940.0
2020-11-16,47,Saint Lucia,183627,301,1362.0,14.0,419.0,929.0
2020-11-16,47,San Marino,33931,566,9481.0,299.0,7124.0,2058.0
2020-11-16,47,Saudi Arabia,34813871,16,2481314.0,40093.0,2393900.0,47321.0
2020-11-16,47,Senegal,16743927,87,110860.0,2306.0,108124.0,430.0
2020-11-16,47,Serbia,8737371,100,729437.0,7782.0,0.0,721655.0
2020-11-16,47,Seychelles,98347,214,1132.0,0.0,1107.0,25.0
2020-11-16,47,Sierra Leone,7976983,111,16786.0,518.0,12773.0,3495.0
2020-11-16,47,Singapore,5850342,8358,406979.0,196.0,406359.0,424.0
2020-11-16,47,Slovakia,5459642,114,642263.0,4170.0,269465.0,368628.0
2020-11-16,47,Slovenia,2078938,103,424651.0,6663.0,279666.0,138322.0
2020-11-16,47,Solomon Islands,686884,25,112.0,0.0,35.0,77.0
2020-11-16,47,Somalia,15893222,25,30656.0,760.0,23662.0,6234.0
2020-11-16,47,South Africa,59308690,49,5319178.0,144480.0,4921317.0,253381.0
2020-11-16,47,South Korea,51269185,527,210120.0,3506.0,183564.0,23050.0
2020-11-16,47,South Sudan,11193725,18,21170.0,415.0,9030.0,11725.0
2020-11-16,47,Spain,46754778,94,10743992.0,295128.0,1052632.0,9396232.0
2020-11-16,47,Sri Lanka,21413249,341,132214.0,513.0,90436.0,41265.0
2020-11-16,47,Sudan,43849260,25,107542.0,8223.0,67615.0,31704.0
2020-11-16,47,Suriname,586632,4,36999.0,811.0,36122.0,66.0
2020-11-16,47,Sweden,10099265,25,1392180.0,44268.0,0.0,1347912.0
2020-11-16,47,Switzerland,8654622,219,1982614.0,26923.0,1202000.0,753691.0
2020-11-16,47,Syria,17500658,95,48963.0,2541.0,20494.0,25928.0
2020-11-16,47,Taiwan,23816775,673,4263.0,49.0,3801.0,413.0
2020-11-16,47,Tajikistan,9537645,68,82404.0,600.0,78021.0,3783.0
2020-11-16,47,Tanzania,59734218,67,3563.0,147.0,1281.0,2135.0
2020-11-16,47,Thailand,69799978,137,27273.0,420.0,26223.0,630.0
2020-11-16,47,Timor-Leste,1318445,89,210.0,0.0,210.0,0.0
2020-11-16,47,Togo,8278724,152,19406.0,441.0,14722.0,4243.0
2020-11-16,47,Trinidad and Tobago,1399488,273,43679.0,794.0,38664.0,4221.0
2020-11-16,47,Tunisia,11818619,76,592717.0,18180.0,412894.0,161643.0
2020-11-16,47,Turkey,84339067,110,3017705.0,83729.0,2554720.0,379256.0
2020-11-16,47,US,331002651,36,82048154.0,1765964.0,30814092.0,49468098.0
2020-11-16,47,Uganda,45741007,229,119939.0,1123.0,59036.0,59780.0
2020-11-16,47,Ukraine,43733762,75,4209064.0,74665.0,1945777.0,2188622.0
2020-11-16,47,United Arab Emirates,9890402,118,1087016.0,3805.0,1024845.0,58366.0
2020-11-16,47,United Kingdom,67886011,281,10189753.0,376539.0,22623.0,9790591.0
2020-11-16,47,Uruguay,3473730,20,30725.0,481.0,24362.0,5882.0
